age,income,credit_score,loan_amount,employment_years,region,product_type,missing_feature,duplicate_prone,id_col,target,post_event_score
65,29783.15374729159,623,9919.683018988959,3.0425060531642814,west,A,12.853969534452938,1,1266,1,1.0
42,53859.13872636312,664,19694.360922730484,0.01568996381466319,north,A,10.170742763205176,5,1267,0,0.0
34,50839.55380368135,639,8854.961592978121,11.843220026231627,south,A,,2,1268,1,0.96439391859776
45,45385.02801224627,807,32078.66544121103,0.7469718890851157,south,A,6.31175909766495,4,1269,0,0.05320573079597926
51,66380.8553768946,750,49916.696412151905,10.725800708273878,west,A,10.510164087735516,5,1270,0,0.0
55,41493.51540495815,678,21863.957595586657,5.013057996583964,east,A,8.81604238454004,5,1271,1,1.0
32,54902.77621710986,573,12332.526913681759,5.861017197967575,north,A,,1,1272,0,0.0
63,62308.32410407008,567,17088.80876001613,11.533229212992206,west,A,9.87450663206265,1,1273,0,0.06469139217621907
51,27751.681866557254,847,30686.0886144585,2.7404150706910935,east,A,11.231170575722576,1,1274,0,0.06975092698191881
62,38773.784874884244,549,30603.28040754213,0.09557480099110516,north,A,,5,1275,0,0.0
29,50807.91450973751,661,15341.937482133773,2.7730273695165466,west,C,,3,1276,0,0.008383901773748757
56,59452.30129142478,686,38781.71332420212,1.7880961689612445,north,A,,1,1277,0,0.0
32,71318.566488823,618,8960.55311720122,5.186746915142543,south,A,7.84942323955725,3,1278,0,0.0
38,46761.80301908119,549,33036.812724381,8.202117928753571,north,C,11.739522374329912,3,1279,1,1.0
51,45252.93436025174,571,24156.452702767183,10.39803457897988,north,A,9.030538476902013,3,1280,0,0.0
31,36911.05954679504,595,10722.875892946104,6.664639934588161,east,B,11.091587519699905,4,1281,0,0.009696272826401248
36,54949.7613826555,579,33547.31384430444,2.0607782594519684,east,A,12.194655014405734,1,1282,0,0.04786360826398817
29,45543.23639452863,782,35287.22381877183,11.868215075335632,south,A,11.482563533970044,2,1283,0,0.07575808618979629
51,45889.51605761422,649,24800.913303403613,14.728655974203797,south,C,,4,1284,0,0.014434007240472722
34,48591.67241167238,597,40909.67687594367,0.34351132670190715,east,A,,5,1285,1,1.0
42,58274.42093135509,660,27919.24629847185,12.658430608523004,north,C,12.227319413482597,2,1286,1,0.9446354920259077
46,41544.041702311086,716,17858.950344434405,6.0664859896862575,north,A,8.29461377073036,3,1287,0,0.079289922705536
45,38417.62866636643,615,47912.05750721707,3.893175465827236,north,A,10.519083531143076,5,1288,0,0.024785053391407436
44,56475.86279201155,740,47481.98169874419,16.191829393034794,north,A,10.516492373994454,4,1289,0,0.006811256224334615
44,4614.1264717612285,522,9302.962762325524,1.0407346997363685,west,A,10.970245117739163,2,1290,0,0.004252461109834705
30,40944.82739507472,767,47573.657714677254,5.4090491267480445,east,A,10.673913352120382,3,1291,0,0.01803267367776272
39,32730.357508889538,649,39896.70713322424,5.125304470145098,north,C,8.312380042950554,1,1292,0,0.03858952449403666
44,68048.87334525184,645,9798.98731507556,0.5626414650497362,east,A,,3,1293,0,0.044777526506529663
42,43386.00856185655,580,28369.637233349655,4.17356021943104,south,B,11.744697359923537,3,1294,0,0.0805400947903303
40,41589.25827099154,527,6572.8089534919545,1.7493334271983838,north,A,10.37166915503783,1,1295,0,0.01213442542563081
35,49270.66272120089,483,31498.568175239456,1.7845039216468388,west,A,12.298753681915635,2,1296,0,0.08771006096327019
45,41069.41357302629,573,46993.44388406841,8.133892285224373,west,A,,5,1297,0,0.05288616397412807
47,43960.27762769698,708,21569.43818684561,4.597281076915747,west,A,7.189671278646079,4,1298,0,0.0
37,51456.656156347446,553,27888.13283230211,3.6034997106755604,west,A,11.932259362008212,3,1299,0,0.0
55,43669.393482405976,495,15240.214665620422,22.01034863505103,east,C,9.259258780677786,2,1300,0,0.004278113214849145
63,43561.738215919446,559,29342.580796800165,0.821353889480481,west,B,,1,1301,0,0.0779238902445161
42,34847.63489433037,611,41115.86009345138,0.3352007903645894,east,A,8.705081143040962,3,1302,0,0.0
34,32693.243892192033,615,14686.622327175342,16.14807499833447,north,A,13.288603420467382,3,1303,0,0.004123132373127604
31,50909.55346385421,637,29906.90428840327,1.3375428816427337,north,A,8.246870351633607,1,1304,0,0.008260945466088795
38,54599.00764678734,753,20958.947470306142,6.382597922055947,west,A,9.32514049178765,5,1305,1,1.0
41,28577.650343240755,774,38654.2435133191,13.34693602642928,south,A,10.214897405394632,3,1306,1,0.9806094226108352
31,61399.12123071271,850,36591.739788074134,3.5647770562927663,east,A,7.815635345826084,1,1307,0,0.0
38,61460.71459737121,487,36445.53452513383,2.4735954235530917,north,A,10.66103905717519,1,1308,0,0.028500107561186722
54,64620.33707417935,564,22001.14101759777,1.625323131800842,south,A,13.22382095493498,5,1309,0,0.0
26,54498.336271108965,719,31967.56863367151,0.6854522520195656,north,C,9.019075678612579,2,1310,1,0.9082247323928945
43,59556.23150433494,604,34298.833265891255,1.3515999484706924,north,B,10.790285638063452,2,1311,0,0.09201859622139325
36,82775.38766867483,736,35636.628756637816,4.907059170970499,north,C,4.501129227922889,1,1312,1,1.0
41,45477.1759868406,670,30886.535931690756,4.309603145314145,north,A,,5,1313,0,0.09416938927085938
65,34314.62748665665,807,44006.21360704512,2.6998604820358176,east,A,,5,1314,0,0.043700637650776794
41,26989.101751678078,754,16195.936067150116,2.325255823553889,north,A,8.36300479517923,2,1315,0,0.03401824608462262
39,76335.10895348474,756,7511.305521261943,0.29276807306731323,north,C,12.162900939257064,4,1316,0,0.018476781671017874
50,76531.80888047986,608,48312.655424321,8.510607717051514,east,A,9.347512636752343,3,1317,0,0.0
45,36131.00387098654,640,7733.017698074085,0.9001058638570503,north,A,9.645045025812825,1,1318,0,0.025605329095254828
43,39090.187809821655,619,45633.00451063796,17.55093935804133,east,A,9.245614250421857,4,1319,0,0.0
45,45140.13443703242,499,32552.822162940058,0.3460972697207219,west,A,6.1663682564698465,1,1320,1,0.9465385413760391
59,68363.85308218974,797,46343.31733915697,6.047946218643626,west,A,7.736027119846078,5,1321,0,0.0
53,30690.467022795347,724,30422.926875318753,1.2884240694694906,north,A,,1,1322,0,0.06457461456756969
39,20500.70712666687,615,41945.39264717632,0.7032145146313191,north,B,5.780098706240056,2,1323,0,0.0
63,82512.71714843242,780,37458.06184555401,0.7559331910553324,east,C,,2,1324,0,0.0
36,54685.59930380113,586,28630.04601473018,5.95821386347748,south,A,9.200559887420471,2,1325,0,0.029565458135641116
43,56816.19958877841,466,21349.56154791287,11.87292494931581,south,A,13.487243734583132,3,1326,1,0.9792460647781667
44,46923.4099220001,750,5128.655930975404,20.133155686764706,south,B,11.537207530992738,4,1327,0,0.02427475225797325
38,56986.773855770356,522,16290.737355621963,14.720396582148485,east,A,8.885658945893802,2,1328,0,0.04949287159397227
61,27286.91174988521,630,47829.506381327454,6.99094406199546,south,B,12.609027394231102,3,1329,0,0.0230766242128939
38,37386.19149709655,670,17395.783153924607,25.878390726051194,north,B,,5,1330,0,0.0
40,51577.36826783908,688,38833.35991979901,13.458328168784597,north,A,12.018199607468011,3,1331,0,0.06414669042643026
55,15936.636606496373,734,27882.392653910116,11.119960965817189,north,A,,4,1332,0,0.03710613413017554
37,45462.23579278656,708,18883.147309465967,7.315710235403278,south,A,12.146515663578315,2,1333,0,0.0013413927094789015
30,44537.53444498389,704,49599.20520330712,6.751311081300084,west,A,9.187732709058029,1,1334,1,0.9989208593050785
43,45459.64652074458,570,7113.846988615737,5.890095286507676,west,C,,2,1335,1,1.0
32,41733.77288268528,679,31193.46979133107,10.685206599963958,south,A,,1,1336,1,0.9844008149870848
31,35061.621111882545,499,25768.319720437008,0.4883680296893921,north,A,10.55468835944043,5,1337,0,0.0
26,22669.5222459362,806,8443.688436592773,0.7488503094390552,north,A,,1,1338,0,0.03750788731308369
26,52171.20570751118,509,14634.329261690977,10.741716096000326,west,B,,5,1339,1,1.0
27,45498.14019805635,615,36240.88881550511,6.773324171633849,south,A,8.834012232671865,1,1340,0,0.0
65,29370.776801469834,518,9874.788340704508,2.287417453313603,west,A,11.240744787862717,1,1341,0,0.02553380713286267
27,50938.00119250656,576,41046.12997473706,7.258053389543836,east,A,10.884444124073198,3,1342,1,1.0
32,45575.747073909406,651,33127.7447278451,3.606015123040224,west,A,9.87815389058413,1,1343,0,0.0
40,43084.640725068275,597,9538.591769762312,0.37369576598181325,north,A,9.1172353752681,1,1344,0,0.0
49,17646.576697888242,764,17906.658294346133,3.347311196931728,west,A,10.303081591530532,4,1345,1,0.990900884293297
51,60241.5126846184,672,11173.0038056089,4.4674592811585105,east,A,11.100507486067398,1,1346,0,0.08302059671854414
34,31504.23439836305,603,40892.05830009952,6.260448621510501,south,C,14.123598305463217,3,1347,0,0.056047352207848095
42,50949.053822618625,636,28983.183130655012,13.193713417546949,east,B,11.878840843596361,1,1348,0,0.0
40,37875.97334850961,771,5127.347152246392,0.0681494851456184,south,C,11.951979899631683,1,1349,0,0.017105926167926302
42,44169.10223678022,740,29430.664125266863,5.603366222004395,east,C,16.177024389720568,4,1350,0,0.11513360661387631
43,67284.38737624866,536,26726.165791922795,0.4172146131571709,west,A,,2,1351,0,0.0
46,57974.27301205061,581,33938.438134662734,2.040179170515105,west,A,10.969287022623405,1,1352,1,0.9994423108170334
36,66950.59919434205,697,6567.982496914824,2.3105040103243537,west,A,,4,1353,0,0.025675365174380956
58,54955.7824193236,685,6594.160636987128,24.986792224305432,south,A,7.982068044823494,5,1354,0,0.0
65,55942.15376511171,544,20721.564729291054,4.173036259639145,west,C,,3,1355,1,1.0
38,23282.914996607335,724,35984.21432726692,2.09878244387139,west,A,8.987661466615332,2,1356,0,0.0
65,45237.12509200169,560,34995.1141664913,1.7306992673198813,north,A,11.295227954439124,5,1357,0,0.0
36,46626.36602227088,780,17521.86106446146,0.1885194630755766,south,A,9.651650875557603,2,1358,0,0.0
43,68354.97230527963,702,14723.039505330315,2.5375257599495313,east,C,,4,1359,0,0.0326510043093085
40,42406.56008139608,536,35740.651882147824,2.2948139686825586,south,A,,3,1360,0,0.0
42,53972.89263584184,597,6220.073126021118,2.878884433398227,north,A,11.726301477408278,4,1361,0,0.015109969443355131
56,53386.36014627128,595,30055.24992625046,3.3948911390341463,east,A,9.676557993917505,3,1362,0,0.02812752200708331
39,67365.12740421091,665,24084.43889198572,3.374487242615471,south,A,8.660009806243554,3,1363,0,0.0
31,47993.838765408,629,15758.906807084457,1.3863114821733835,east,B,12.270549463306377,3,1364,0,0.0
36,62416.8042303972,535,28413.414019960917,0.9333689693258937,north,A,,2,1365,0,0.01744854297690337
39,24427.022987937133,510,14772.544548026135,1.9413735696199828,north,B,6.7874863634092355,3,1366,0,0.03512060800017571
44,25789.708505840874,704,30394.472249715902,18.938014150930712,east,A,9.373692122183439,1,1367,0,0.0
34,15749.834830632099,678,11703.822630185454,9.7656360753517,west,A,,2,1368,0,0.00758861551240143
35,61789.774627,660,23256.181044111032,2.2678907583909798,east,C,11.557659434242062,1,1369,0,0.0
44,60105.00406683104,677,27969.18508871624,8.440622595186591,west,A,,2,1370,0,0.0363925085400297
45,63452.41360848924,588,6426.546261972236,0.8424011883176091,west,A,10.567812002350948,2,1371,0,0.025970678958280383
53,39839.5724644071,668,32482.275821132644,2.4308289854152787,south,A,11.170495062717713,1,1372,1,0.9813258492402164
35,41546.785136980005,850,38764.188207387655,11.454042417082132,north,C,10.128273604756307,2,1373,0,0.023922192559807893
48,48184.28536006534,767,48023.310326496765,1.7484451931080032,east,A,8.652296623638879,4,1374,1,0.9793700814103651
40,71655.48954421484,621,14140.685860898437,8.642865552777478,east,A,,5,1375,1,1.0
37,75407.42191433077,597,14391.291526231042,5.154561461956561,west,B,10.037982373280217,4,1376,0,0.023564727267229413
40,61907.12734762044,363,18717.387090297678,3.3686383924901273,east,A,9.930641499962821,4,1377,0,0.11855232642842545
42,54965.29587205251,756,45084.381685560744,6.126674162143894,west,A,6.228854191113059,4,1378,1,0.9831868878947945
30,70030.74046550189,728,23308.572366179254,18.31126769149635,west,A,9.205033330141138,5,1379,0,0.0
31,46162.36314275662,595,18580.721588417968,5.420563331446972,east,A,10.112411306178304,5,1380,0,0.0
50,44135.877042765576,506,38353.13518457192,5.5705267848672,east,C,9.437260016188597,1,1381,0,0.0
38,48064.668190792836,534,6709.55799099391,8.294873754442014,north,A,9.506352408976829,3,1382,0,0.0
44,35319.28445870633,694,29696.65300887379,2.6197675154799205,west,C,10.975982741609174,5,1383,0,0.03325503476106188
49,47374.85953442581,641,25258.54959843173,4.741934989774978,east,C,7.842085625902732,5,1384,1,1.0
40,33238.8793432409,719,33118.61948341951,2.002993228998743,west,A,6.743915572097578,3,1385,1,1.0
48,65375.11728349367,658,37899.485307068564,3.104948184090865,north,A,9.30366041832665,3,1386,0,0.0
42,58155.31086549527,746,19624.477349537214,7.5018121903146575,north,A,,1,1387,0,0.0
42,71443.43596321737,686,33638.773371045914,3.268768422899437,east,B,13.375106078973277,3,1388,0,0.0
57,25560.757956287158,732,28594.79163324476,0.05045576874002712,south,A,,3,1389,1,0.9721556199518497
39,78525.45420383109,441,11028.551467562447,0.16440638722737594,east,A,7.0634724802623055,4,1390,0,0.0
50,26412.868793098398,526,44677.679360434726,17.595883834569577,south,C,,3,1391,1,1.0
29,32025.378873751913,613,38956.557552388476,4.093221009301223,east,A,,2,1392,1,1.0
43,40687.676797053646,757,46474.4360403063,6.196411195307162,east,B,10.355182233847184,5,1393,0,0.0
62,69615.81037954797,838,37418.20661587997,10.735915916335578,north,A,11.078609105885748,2,1394,0,0.01446318189253054
65,53383.6024584286,633,16016.295221198438,4.054065309449509,west,A,8.165902107078479,2,1395,1,1.0
30,46342.56124217642,588,24373.680131119523,1.1151771810183608,south,A,10.129886175101484,3,1396,0,0.01044043947950661
37,38110.58848032259,454,22409.079145019106,8.320639665832827,east,B,10.840645659552258,2,1397,0,0.0
32,29360.972740089503,736,6611.986968447027,6.089528789232784,east,A,11.65134190660732,1,1398,1,1.0
40,66989.40985539515,594,23474.6668840499,10.255672449680011,east,A,8.388563666774417,4,1399,0,0.020523865078928023
52,61979.5889157296,850,20550.62542990024,18.16593717337377,south,B,9.309686265514204,2,1400,0,0.05170608769819164
58,70286.75565638526,576,5176.570379039594,0.4100773620378535,north,C,4.5923646398533196,5,1401,0,0.0
58,55952.271904716865,850,43120.54665910814,0.1651602738797948,north,A,,4,1402,0,0.0
29,10368.46312166698,724,11474.349125353394,24.341881192624438,west,A,8.951170214057914,3,1403,1,1.0
42,31331.25600977822,547,27542.847532336884,9.151589503888435,north,A,7.960830983665113,3,1404,0,0.0
35,56973.06958770063,673,40310.502041032036,16.509403541340166,north,A,,5,1405,0,0.05272998029169365
39,44454.2446214597,727,32201.66160949141,0.6965985583968222,west,A,9.888109135909463,1,1406,0,0.0
36,41617.370496078096,627,12620.805142219291,8.887273733809703,north,A,5.481572244844777,2,1407,1,0.9765730052548903
29,33451.59852665707,733,32819.50065493002,16.76119817496474,south,A,,1,1408,0,0.0
58,64213.8435112181,731,39091.860250193124,26.567421410886283,south,A,8.143351738421945,1,1409,1,0.9833811679083919
34,56842.889561214615,709,43464.40322648809,11.045093984067933,east,A,,5,1410,0,0.013054953598160259
35,57517.86834362184,648,19339.419188188906,12.555949096668442,east,C,,1,1411,1,1.0
62,40495.96626822414,532,6526.46302412087,7.622430493781367,east,A,10.06001307706188,5,1412,1,1.0
28,52644.31638349714,642,32357.66928993082,0.9457734632406174,east,B,,4,1413,1,1.0
46,29933.526107052785,667,15159.582956475799,6.555619062870795,west,A,,4,1414,1,0.9914237199664118
54,48052.58028730709,462,40140.27832750662,3.6774502971118244,east,B,10.249394555302693,4,1415,0,0.10543521808532293
60,12081.056321103366,666,35594.67692147559,2.80832775747403,east,B,,1,1416,0,0.06935451669784944
45,26478.257912981673,640,39793.40846041675,3.2815405475603656,west,A,6.927455371911511,1,1417,0,0.0
50,45165.32233621983,520,48538.90401446307,0.9933534774035593,north,A,7.045584073077936,2,1418,0,0.0
54,85626.77219412397,616,31304.632781684355,8.453157344013082,west,A,,4,1419,1,0.9833476103649874
40,22988.853898627032,618,45694.109768454946,0.30567202977892094,north,A,9.983440232140826,2,1420,1,1.0
33,31346.291111902057,843,33885.202211332,11.483746453074783,south,B,,1,1421,0,0.0
63,53251.62195039215,672,13178.495578940783,0.34622894025900613,north,A,11.25042386115893,4,1422,0,0.0
48,76541.34359021904,753,40968.86807790315,2.7860912193742813,east,A,,4,1423,0,0.0
42,53032.5874548211,638,36216.43808961718,3.7297335936189553,west,C,8.06997455044098,3,1424,0,0.0
30,60532.12778456235,462,49007.28999537122,9.926749002588565,south,A,,3,1425,0,0.05323795919870014
25,44935.94373985284,717,15954.439502333482,8.124445293253618,east,A,10.451719672633105,4,1426,0,0.0
46,42340.676165909346,584,19990.648232776963,19.536342148032496,south,A,,4,1427,0,0.0
25,51232.76528101635,616,41967.09619710674,1.7115138329237818,west,C,,2,1428,0,0.013907957192775553
41,40125.65914060843,544,7830.031911511118,2.089096403980751,west,A,8.662181319993161,1,1429,0,0.0
